@relation creditcard-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute scaled_amount numeric
@attribute scaled_time numeric
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute Class {0,1}

@data
-0.167528,-0.312794,-0.264869,3.38614,-3.454997,4.367629,3.33606,-2.053918,0.25689,-2.957235,-2.855797,-2.808456,1.847504,-2.414822,-2.573225,-6.599126,0.12347,2.572372,6.609366,2.53067,-3.602657,0.482513,-1.394504,-0.166029,-1.452081,-0.251815,1.243461,0.452787,0.132218,0.424599,1
3.677239,0.530028,1.52208,-0.519429,-2.581685,0.774741,0.206722,-1.43102,0.757011,-0.444418,0.997921,-1.42949,-0.375466,0.179095,-0.148449,-2.135155,-0.044916,-0.055333,1.778697,0.671832,-0.002021,0.361169,0.019649,-0.211678,-0.247452,-0.279472,0.239646,-0.508398,-0.015551,0.041881,1
25.103954,-0.888487,-3.499108,0.258555,-4.489558,4.853894,-6.974522,3.628382,5.431271,-1.946734,-0.77568,-1.987773,4.690396,-6.998042,1.454012,-3.738023,0.317742,-2.013543,-5.136135,-1.183822,1.663394,-3.042626,-1.052368,0.204817,-2.119007,0.170279,-0.393844,0.296367,1.985913,-0.900452,1
-0.181501,-0.852902,-4.696795,2.693867,-4.475133,5.467685,-1.556758,-1.54942,-4.104215,0.553934,-1.498468,-4.594952,5.275506,-11.349029,0.374549,-8.138695,0.548571,-6.653594,-10.246755,-4.191066,0.991486,-0.158971,0.573898,-0.080163,0.318408,-0.245862,0.338238,0.032271,-1.508458,0.608075,1
-0.167528,0.141271,-3.705856,4.107873,-3.803656,1.710314,-3.582466,1.469729,-9.62156,-11.913105,-0.322297,-6.625692,2.17523,-4.381078,2.063299,-0.673818,1.400763,-4.254927,-5.160213,-1.302526,2.594453,3.639603,-5.498772,2.941475,0.916236,-0.255504,-0.183835,-0.584539,-0.315484,-0.097223,1
-0.075451,0.846076,0.202402,1.17627,0.346379,2.882138,1.407133,-0.504355,1.438537,-0.395603,-1.555142,1.081514,-1.514205,-0.973764,-0.709928,0.141332,-1.470314,0.418268,-0.828193,-0.302239,-1.76235,-0.206239,0.24256,0.84123,-0.370157,-0.026012,0.491954,0.234576,-0.279788,-0.331933,1
4.84854,-0.407742,-1.554216,1.694229,-0.903334,2.425436,-2.899787,0.133028,-0.286226,0.555945,-1.394918,-2.892612,1.962236,-2.385263,0.458337,-3.724543,1.843978,-2.013924,-2.8156,-1.09229,0.139687,-0.032334,0.493436,0.733393,0.20235,0.492054,-0.183791,-0.199917,0.395201,0.027693,1
-0.167528,-0.091823,-1.298359,1.079671,-0.180678,1.287839,1.858273,-2.223695,0.525167,-0.096874,-0.168893,-2.54441,0.707,-0.835696,-1.022117,-4.993992,-0.455707,1.315365,3.6392,1.623426,-1.539339,-0.187572,-0.332983,-0.85127,-0.3708,0.298242,0.44293,-0.522832,0.000105,0.135698,1
-0.167528,-0.498649,-2.524012,2.098152,-4.946075,6.456588,3.173921,-3.058806,-0.18471,-0.39042,-3.649812,-4.077585,4.389214,-5.849558,-0.750964,-11.583898,0.83875,-1.461029,0.635694,0.39015,-1.063028,-0.162797,0.027935,0.220366,0.976348,-0.290539,1.161002,0.663954,0.456023,-0.405682,1
0.454101,-0.510444,-10.940739,6.261586,-14.182339,7.183602,-9.951363,-3.86082,-13.547302,7.096472,-6.294029,-13.608143,7.127165,-12.611004,1.214556,-13.906297,1.51407,-11.125739,-19.716257,-7.552789,3.656787,-0.088342,2.267448,-0.492029,-0.239303,0.454368,-0.101611,0.446997,0.062293,-0.43977,1
0.377113,0.922098,-5.238808,0.623013,-5.784507,1.678889,-0.364432,-0.477295,-4.276132,-0.695173,-2.971644,-5.529131,1.779505,-4.836159,-1.208992,-2.90119,0.281878,-5.539544,-7.29096,-4.897766,-0.308609,-0.20327,-0.32614,1.509239,-0.215966,-0.245727,0.893041,0.865758,0.854657,-0.964482,1
0.083415,-0.588087,0.333499,1.699873,-2.596561,3.643945,-0.585068,-0.654659,-2.275789,0.675229,-2.042416,-2.834871,2.802005,-4.392732,-1.369671,-5.327287,0.163159,-1.359389,-5.095183,-0.338013,-0.124138,0.329342,0.469212,-0.144363,-0.317981,-0.769644,0.807855,0.228164,0.551002,0.305473,1
-0.167528,-0.008905,-0.433222,2.428379,-3.996454,4.871299,-1.796308,-0.586868,-4.654543,1.28523,-2.743539,-5.638941,4.343743,-6.655734,-0.293109,-9.505141,-1.396149,-4.850323,-10.006253,-2.789598,0.982584,0.745029,0.713559,-0.408954,-0.32089,-0.80423,0.962852,0.199558,1.094533,0.541148,1
10.672628,-0.528231,-0.964567,-1.643541,-0.187727,1.158253,-2.458336,0.852222,2.785163,-0.303609,0.940006,-1.965309,0.159744,-0.490697,-1.181977,-1.958876,1.152743,-1.341269,2.498325,0.777831,1.406045,1.784449,0.44718,0.536204,1.634061,0.203839,0.218749,-0.221886,-0.308555,-0.1645,1
0.083415,0.134434,-1.952933,3.541385,-1.310561,5.955664,-1.003993,0.983049,-4.587235,-4.892184,-2.516752,-2.850324,2.024674,-6.487746,2.376463,-2.241516,-0.56687,-3.936857,-6.127194,-2.328552,1.56213,1.96503,-1.998091,1.133706,-0.041461,-0.215379,-0.865599,0.212545,0.532897,0.357892,1
0.45438,0.882895,-0.408111,3.132944,-3.09803,5.803893,0.890609,-0.501474,-0.440054,0.591828,-3.267693,-2.22307,0.757063,-3.501804,0.246742,-6.065622,0.339583,-1.005723,0.334316,0.421261,1.247143,0.499568,0.098482,-0.538375,-0.217989,-1.042657,0.314389,0.543244,0.233851,0.119603,1
-0.181501,0.006967,-7.030308,3.421991,-9.525072,5.270891,-4.02463,-2.865682,-6.989195,3.791551,-4.62273,-8.409665,6.309044,-8.576761,0.246747,-11.534046,-0.364265,-5.452495,-11.88757,-3.563585,0.876019,0.545698,1.103398,-0.541855,0.036943,-0.355519,0.353634,1.042458,1.359516,-0.272188,1
-0.167528,-0.829641,-4.153014,8.204797,-15.031714,10.3301,-3.994426,-3.250013,-10.415698,4.620804,-5.711248,-11.797181,11.277921,-16.728339,0.241368,-17.721638,-0.3873,-10.322017,-13.959085,-5.03071,1.197266,1.412625,1.976988,0.25651,0.485908,-1.198821,-0.526567,0.634874,1.627209,0.723235,1
-0.009501,0.945019,-7.503926,-0.360628,-3.830952,2.486103,2.497367,1.332437,-6.783964,-15.415385,0.465512,-0.394381,1.054107,0.974059,-1.453668,-1.42562,0.577662,0.836808,2.84495,1.61351,2.548313,-0.475126,-6.389132,2.249964,1.670508,0.14045,0.162147,1.207731,1.268958,0.097538,1
-0.057147,0.690155,-5.256434,0.364541,-5.412085,2.400031,0.697301,-1.998755,-5.835532,-0.887739,-2.828287,-4.614508,2.710697,-3.158156,1.083609,-3.415152,-1.05387,-3.751031,-9.261641,-2.955165,0.606571,-0.403685,-0.648259,0.511285,-1.110045,0.178987,0.220235,-0.699809,0.580487,-0.17363,1
-0.075171,-0.573614,-2.044489,3.368306,-3.937111,5.62312,-3.079232,-1.253474,-5.77888,1.707428,-4.467103,-6.067798,3.839788,-8.277841,1.493915,-8.416681,0.792298,-7.862659,-14.570837,-5.185386,2.41439,1.112028,1.483594,0.834311,-0.148486,0.001669,-0.038996,0.389526,1.300236,0.54994,1
2.732849,-0.426598,-2.790771,-1.464269,1.031165,1.921356,-0.090014,-0.483871,0.780731,-0.348776,0.609133,0.225934,-1.064534,-0.787373,-1.57647,-0.126756,0.367012,-0.635322,0.327006,0.043816,1.403574,-1.376721,-0.392667,0.44002,0.777659,0.418552,0.244563,-0.159361,0.06054,0.356958,1
7.209864,-0.989427,-3.043541,-3.157307,1.088463,2.288644,1.359805,-1.064823,0.325574,-0.067794,-0.270953,-0.838587,-0.414575,-0.503141,0.676502,-1.692029,2.000635,0.66678,0.599717,1.725321,0.283345,2.102339,0.661696,0.435477,1.375966,-0.293803,0.279798,-0.145362,-0.252773,0.035764,1
0.893531,-0.123743,-1.548788,1.808698,-0.953509,2.213085,-2.015728,-0.913457,-2.356013,1.197169,-1.678374,-3.53865,3.10209,-3.993373,-1.937411,-3.822894,0.83097,-2.475359,-5.211875,-0.413872,0.933262,0.390786,0.855138,0.774745,0.059037,0.3432,-0.468938,-0.278338,0.625922,0.395573,1
1.471427,-0.510515,-10.281784,6.302385,-13.271718,8.925115,-9.975578,-2.832513,-12.703253,6.706846,-7.078424,-12.805683,6.786058,-13.06424,1.179525,-13.694873,0.951479,-10.954286,-20.583593,-7.517262,2.872354,-0.247648,2.479414,0.366933,0.042805,0.478279,0.157771,0.329901,0.163504,-0.485552,1
8.872572,-0.489944,-4.423508,1.648048,-6.934388,4.894601,-5.078131,0.010849,-3.409096,1.409291,-3.260672,-7.781353,6.283377,-9.656606,-1.619135,-10.732109,0.288221,-7.898122,-13.570683,-4.590235,2.590173,-0.562264,0.698359,0.487478,1.228698,-0.535217,0.388278,-0.009466,2.300164,0.081231,1
-0.167528,-0.453889,-1.309441,1.786495,-1.37107,1.214335,-0.336642,-1.39012,-1.709109,0.667748,-1.699809,-3.843911,2.962599,-3.956045,-1.539232,-4.634631,-0.248403,-2.058551,-5.635494,-0.775271,-0.23931,0.253464,0.533521,-0.02218,-0.299556,-0.226416,0.36436,-0.475102,0.571426,0.293426,1
-0.167528,0.190695,-23.984747,16.697832,-22.209875,9.584969,-16.230439,2.596333,-33.239328,-21.560039,-10.842526,-19.836149,3.223233,-10.895134,-1.523452,0.116303,-3.098805,-7.606425,-18.108261,-7.511866,-1.243285,5.804551,-12.615023,5.774087,2.750221,0.513411,-1.608804,-0.459624,-4.626127,-0.334561,1
-0.081179,0.522721,0.290155,0.049243,-0.740524,2.865463,1.395294,-0.535163,0.142543,-0.22277,-1.463691,1.713538,-1.127573,-0.708657,0.272186,0.27471,0.235192,-0.463553,0.472995,-0.447899,1.790924,0.24758,0.337349,1.018191,0.30355,0.833886,-1.222306,2.745261,-0.220402,0.168233,1
-0.167528,-0.890578,-2.535852,5.793644,-7.618463,6.39583,-0.06521,-3.136372,-3.104557,1.823233,-3.878658,-7.297803,7.071669,-10.001046,-0.207935,-10.860698,-1.690825,-2.360857,-2.760097,0.298103,-1.385558,0.408704,0.71672,-0.44806,-0.402407,-0.288835,1.011752,0.425965,0.41314,0.308205,1
-0.167528,-0.749072,-16.367923,9.223692,-23.270631,11.844777,-9.462037,-2.450444,-16.925152,1.384208,-6.287736,-13.002709,9.691461,-13.886595,0.838361,-13.517072,-0.377911,-7.855681,-11.803815,-4.761026,0.618624,0.993585,-2.343674,1.004602,1.188212,-1.047184,-0.035573,0.6649,2.122796,-1.416741,1
-0.167528,-0.193668,-13.192671,12.785971,-9.90665,3.320337,-4.801176,5.760059,-18.750889,-37.353443,-0.39154,-5.052502,4.406806,-4.610756,-1.909488,-9.072711,-0.226074,-6.211557,-6.248145,-3.149247,0.051576,-3.49305,27.202839,-8.887017,5.303607,-0.639435,0.263203,-0.108877,1.269566,0.939407,1
-0.165013,0.720512,0.908637,2.849024,-5.647343,6.009415,0.216656,-2.397014,-1.819308,0.338527,-2.819883,-4.063098,2.94119,-6.151362,-1.989529,-9.150951,-0.60429,-1.95229,-2.892555,-0.912058,-1.56374,0.241921,0.40726,-0.397435,-0.080006,-0.168597,0.465058,0.21051,0.648705,0.360224,1
-0.167528,-0.092188,1.141572,1.291195,-1.4329,2.058202,0.940824,-0.958274,0.391154,-0.092519,-0.032829,-2.155303,1.080439,0.044415,0.441177,-5.053825,0.315185,0.821195,4.027366,1.077979,-1.107276,-0.005913,-0.366507,-0.714465,-0.143911,-0.305178,0.697514,-0.312545,0.106247,0.12506,1
-0.128545,-0.511936,-3.600544,4.519047,-6.340884,6.214767,-5.829558,-2.478095,-9.938412,2.830086,-5.659162,-11.298156,7.252953,-14.275092,0.188903,-14.555957,-0.338289,-12.14654,-25.162799,-9.042845,0.787579,1.384743,2.26377,0.620749,-0.094069,0.536719,0.398142,0.008277,2.053524,0.835749,1
0.948861,0.524154,0.054682,1.8565,-4.075451,4.100098,-0.800931,-0.292502,-2.317431,1.189747,-0.786238,-3.906746,2.993489,-3.613125,-1.727297,-7.364639,-0.343296,-2.577635,-0.515302,1.109107,2.351151,0.509559,0.618248,0.800932,0.130016,0.288946,-0.366658,0.030307,0.431182,0.110698,1
-0.166131,-0.891494,-4.617217,1.695694,-3.114372,4.328199,-1.873257,-0.989908,-4.577265,0.472216,0.472017,-5.576023,4.802323,-10.833164,0.104304,-9.405423,-0.807478,-7.552342,-9.802562,-4.120629,1.740507,-0.039046,0.48183,0.146023,0.117039,-0.217565,-0.138776,-0.424453,-1.002041,0.89078,1
-0.15649,-0.350634,-2.986466,-0.000891,0.605887,0.338338,0.685448,-1.581954,0.504206,-0.233403,0.636768,1.010291,0.004518,0.044397,0.420853,-0.931614,1.147974,0.483063,-0.152471,-0.285666,0.07255,-0.764274,-0.875146,-0.509849,1.313918,0.355065,0.448552,0.19349,1.214588,-0.013923,1
0.083694,-0.29731,-7.626924,-6.97642,-2.077911,3.416754,4.458758,-5.080408,-6.578948,1.760341,-0.599509,-4.001742,2.611762,-2.210691,0.145323,-5.281678,-1.446227,-2.342178,-4.442082,-0.812202,0.254772,2.87526,1.224795,-0.656639,-0.330811,-0.078946,0.270306,0.431119,0.821381,-1.056088,1
1.215593,-0.675576,-24.590245,14.044567,-26.278701,6.320089,-18.224513,-4.609968,-17.681003,16.213627,-3.794093,-8.372753,4.901683,-6.872839,0.769777,-6.826584,-0.054434,-6.084953,-12.375271,-4.810345,0.936742,1.649202,1.777063,-1.804874,-1.140605,0.152234,1.715997,-0.220471,1.434951,0.422492,1
0.236971,-0.107331,-0.734303,0.435519,-0.530866,-0.47112,0.643214,0.713832,-1.234572,-2.551412,-2.057724,0.166831,0.567552,-0.85806,-0.448068,-0.264936,0.888863,0.838121,1.42506,-0.169664,2.502027,0.864536,-1.004877,1.150354,-0.152555,-1.386745,0.004716,0.219146,-0.058257,0.158048,1
-0.170882,-0.431273,-1.232804,2.244119,-1.703826,1.492536,-1.192985,-1.68611,-1.864612,0.856122,-1.973535,-3.942383,2.401651,-3.394266,-0.145162,-4.329796,0.758761,-3.199046,-4.480184,-2.485669,-0.095807,0.207889,0.560475,0.165682,-0.013754,0.474935,-0.218725,0.302809,0.466031,0.250134,1
0.061478,0.76344,1.833191,0.745333,-1.133009,3.893556,0.858164,0.910235,-0.4982,0.344703,-0.667939,0.398155,0.613868,-0.022561,0.452018,-2.969201,-0.964967,2.46445,0.671241,1.921021,-1.616927,-0.085579,0.039289,0.181652,0.072981,-0.155299,-0.149891,0.012792,0.040854,0.022903,1
-0.181501,-0.005733,-0.937843,3.462889,-6.445104,4.932199,-2.233983,-2.291561,-5.695594,1.338825,-4.322377,-8.099119,7.182967,-9.445943,-0.31462,-12.991466,-0.136359,-6.367524,-12.734394,-3.84513,1.007667,1.129532,1.06655,-0.521657,-0.319917,-0.405859,0.906802,1.165784,1.374495,0.729889,1
0.93936,0.303806,-2.450367,2.107729,-5.140663,1.411304,-1.69078,-0.736427,-3.657946,1.944906,-0.788388,-5.624677,3.519642,-7.22159,1.201728,-3.811428,-1.701428,-3.571408,-7.311407,-1.754355,0.795449,-0.130438,0.800538,0.364617,0.233608,-0.282078,-0.320311,0.49292,0.359976,-0.115471,1
-0.170882,-0.373097,1.036639,0.407227,0.757706,3.161821,-0.568122,0.202181,-0.689804,0.41138,0.336769,-0.283731,0.903117,-0.158826,-1.930709,-2.376654,-1.810172,0.935791,1.591506,1.259471,-0.666806,-0.219461,-0.050108,0.123761,-0.132568,0.350231,0.507701,0.189621,0.061016,0.063141,1
4.638955,0.592141,0.232512,0.938944,-4.64778,3.079844,-1.902655,-1.041408,-1.020407,0.547069,-1.10599,-3.520128,2.074116,-3.010772,0.694978,-5.387831,1.77867,-2.935804,-2.285573,-0.237056,1.979747,1.141615,0.911373,1.042929,0.999394,0.90126,-0.452093,0.192959,0.180859,-0.029315,1
-0.170882,-0.576915,-2.019001,1.49127,0.005222,0.817253,0.973252,-0.639268,-0.974073,-3.146929,-0.003159,-0.121653,0.02437,-1.073812,-2.002769,-0.895434,1.748936,-0.103527,2.031196,0.317598,0.386761,-1.029965,2.839596,-1.185443,-0.142812,-0.086103,-0.329113,0.523601,0.626283,0.15244,1
2.276233,0.518221,-2.272473,2.935226,-4.871394,2.419012,-1.513022,-0.480625,-2.126136,1.883507,-1.297262,-5.487425,2.96924,-3.055405,-0.316544,-7.862809,-2.2028,-1.932316,-2.284748,0.324787,-0.183181,-0.031085,0.718504,0.89385,-0.031632,0.322913,-0.058406,-0.411649,0.573803,0.176067,1
0.517116,0.768867,-2.150855,2.187917,-3.430516,0.119476,-0.17321,0.2907,-2.808988,-2.679351,-0.556685,-4.485483,1.903999,-2.644219,-0.982273,-4.691151,-0.69308,-2.553251,-3.483436,-0.064852,1.490329,0.532145,-0.073205,0.561496,-0.075034,-0.437619,0.353841,-0.521339,0.144465,0.026588,1
1.051278,-0.510914,-8.426814,6.241659,-9.94647,8.199614,-8.213093,-2.522046,-11.643028,5.3395,-7.051016,-12.265324,7.047733,-13.742953,0.821627,-14.107464,1.020471,-11.847887,-21.673987,-7.784042,3.204309,0.563869,2.42746,0.692667,0.020305,0.499809,0.467594,0.483162,1.195671,0.198294,1
2.226212,-0.50571,-3.240187,2.978122,-4.162314,3.869124,-3.645256,-0.126271,-4.74473,-0.065331,-2.168366,-4.758304,3.471098,-6.533107,-0.983469,-6.073989,1.125407,-7.718042,-9.855927,-5.193908,2.042698,-0.224043,2.601441,0.23191,-0.03649,0.04264,-0.43833,-0.125821,0.4213,0.003146,1
-0.167528,0.89402,2.132386,0.705608,-3.530759,0.514779,1.527175,-1.716268,1.132791,-0.574214,0.128904,-1.000805,-0.191191,-0.323794,-0.572456,-1.422064,0.314684,-0.387162,1.734742,0.610976,-0.221267,-0.211167,0.163739,0.70391,-0.245076,0.460049,0.920281,-0.216586,-0.026219,-0.025001,1
-0.181501,0.211196,-5.60369,5.222193,-7.51683,8.117724,-2.756858,-1.574565,-6.330343,2.998419,-4.508167,-7.334377,7.188724,-10.655181,2.59468,-10.242859,-0.191158,-5.504334,-8.697777,-1.934225,1.95875,0.227526,1.242896,0.428408,-0.101184,-0.520199,-0.176938,0.46145,-0.106625,-0.479662,1
-0.149783,0.224577,-4.517344,2.500224,-4.013928,1.189452,-2.486861,-1.413476,-4.245707,1.265087,1.168828,-4.513907,3.694711,-6.110443,-0.110522,-4.184555,-0.931035,-1.614718,-3.35318,0.236762,0.003896,-1.056162,1.326944,0.102999,0.508167,-0.278018,0.139721,0.06461,-0.972358,0.35136,1
-0.167528,0.10632,-3.291125,4.401194,-8.394212,4.45358,-4.790055,-4.240182,-9.219001,1.97403,-2.912943,-13.540168,9.41304,-18.047597,-0.728187,-15.393045,0.349485,-13.303888,-21.297906,-7.262311,2.274226,1.490869,2.102343,0.59737,-0.328086,0.445752,0.585281,-0.399005,2.116004,1.050744,1
2.747799,0.10766,-6.750509,5.367416,-10.054635,9.064478,-7.968118,-2.263798,-10.317566,4.237666,-5.324109,-11.092392,7.154083,-17.150405,-0.095399,-11.03011,-1.959055,-12.448562,-22.667905,-9.264609,1.982356,-0.08122,1.909032,-0.34874,0.425001,0.674909,-0.784208,-0.247422,1.159581,0.197818,1
0.239626,-0.113475,-0.43033,0.985633,0.645789,0.317131,0.616332,-1.347462,1.078234,-0.161518,-0.492856,-1.039638,-0.395608,-0.664684,-0.9857,-0.660968,0.344105,0.530852,0.278142,0.35553,-1.081223,-0.115282,-0.016378,-0.207609,-0.164119,0.25528,0.454798,-0.505032,-0.039456,-0.006358,1
-0.06553,0.639391,-3.975939,-1.244939,-3.707414,4.544772,4.050676,-3.407679,-5.063118,1.007042,-3.190158,-4.250717,4.182162,-4.563675,1.182503,-6.964972,1.11534,-4.997332,-6.419539,-1.183593,3.569733,2.109403,1.059737,-0.037395,0.348707,-0.162929,0.410531,-0.123612,0.877424,0.667568,1
1.773229,-0.503301,-19.139733,9.286847,-20.134992,7.818673,-15.652208,-1.668348,-21.340478,0.6419,-8.55011,-16.649628,4.818152,-9.445315,1.317056,-7.243461,0.83091,-9.533257,-18.750641,-8.092649,3.326758,0.427203,-2.182692,0.520543,-0.760556,0.662767,-0.948454,0.121796,-3.381843,-1.256524,1
-0.093894,-0.293973,0.326007,1.286638,-2.007181,2.419675,-1.532902,-1.432803,-2.45953,0.617738,-1.125861,-3.236784,3.561795,-3.914679,-2.124956,-4.458895,0.578202,-2.343304,-5.07145,-0.749172,0.228423,0.222667,0.556895,0.169776,-0.174357,0.308061,0.710996,-0.23103,0.580495,0.300984,1
9.145731,0.70625,-2.405207,2.943823,-7.616654,3.533374,-5.417494,-0.112632,-1.329372,1.709417,-2.322716,-6.540989,4.404578,-4.938159,-0.740985,-7.462961,0.534968,-4.671032,-4.472403,-0.98209,3.490069,-0.338707,0.652683,0.414132,0.023869,-0.260616,0.405316,0.029107,0.519807,-0.469537,1
0.092217,-0.191906,1.232604,-0.548931,1.087873,0.894082,-1.433055,-0.356797,-0.717492,0.003167,-0.100397,0.543187,-1.039417,0.285262,-0.206007,-0.498522,-1.064108,-2.156037,0.564761,0.837857,-0.72899,-0.576274,-0.448671,-0.517568,0.012833,0.699217,0.527258,-0.322607,0.080805,0.035427,1
-0.167528,-0.838452,-5.454362,8.287421,-12.752811,8.594342,-3.106002,-3.179949,-9.252794,4.245062,-6.329801,-13.136698,11.22847,-17.131301,-0.169401,-18.049998,-1.366236,-9.723565,-14.744902,-5.247301,-0.574675,1.305862,1.846165,-0.267172,-0.310804,-1.201685,1.352176,0.608425,1.574715,0.808725,1
1.143356,0.724295,-0.099724,2.795414,-6.423856,3.247513,-1.63229,-2.766665,-2.312223,0.961014,-1.896001,-4.919348,3.053654,-5.297811,-1.46603,-7.03588,1.997132,-3.836189,-2.515183,-0.864579,2.328927,0.340898,0.647714,0.126576,0.203953,0.008495,-0.174501,0.575295,0.152876,-0.098173,1
-0.167528,-0.906555,0.00843,4.137837,-6.240697,6.675732,0.768307,-3.35306,-1.631735,0.154612,-2.795892,-6.187891,5.664395,-9.854485,-0.306167,-10.691196,-0.638498,-2.041974,-1.129056,0.116453,-1.934666,0.488378,0.364514,-0.608057,-0.539528,0.12894,1.488481,0.507963,0.735822,0.513574,1
-0.167528,-0.088228,-1.410852,2.268271,-2.297554,1.871331,0.248957,-1.208799,-1.358648,1.102916,-1.317364,-4.626919,3.35764,-2.998815,-1.956786,-6.766633,-0.8699,-0.868577,-0.370333,0.419266,-0.894894,0.058063,0.155381,-0.61488,-0.196126,-0.464376,0.118473,-0.484537,0.373596,0.187657,1
-0.167528,-0.51633,-2.377533,0.520539,-8.094139,8.005351,2.64075,-3.381586,-1.934372,0.562322,-3.104027,-3.05121,5.735763,-4.747693,-0.784223,-10.716339,0.656517,-1.142467,0.918591,1.126335,0.092973,-0.634747,0.148284,0.7211,2.661291,-0.50862,-0.401657,0.587611,0.500326,0.55176,1
1.388012,-0.51425,-2.740483,3.658095,-4.110636,5.340242,-2.666775,-0.092782,-4.388699,-0.280133,-2.821895,-4.466284,3.9698,-7.346717,-1.163312,-8.225569,0.825002,-6.772867,-8.815785,-4.568859,1.126599,0.185325,2.417495,-0.097712,0.382155,-0.154757,-0.403956,0.277895,0.830062,0.21869,1
4.167808,-0.122533,-2.250535,2.365755,-2.955491,0.089791,-2.830745,-0.844462,-0.174062,-0.407138,0.174216,-2.998926,2.605169,-3.677717,-0.961255,-4.629481,1.942182,-4.180379,-4.605686,-2.557184,1.589582,-0.486537,0.25656,-0.466245,0.291105,0.242567,-1.279094,-1.123534,-0.630977,0.326839,1
-0.128545,-0.793057,1.088375,0.898474,0.394684,3.170258,0.175739,-0.221981,-0.022989,-0.010874,0.860044,-0.592473,1.072728,-2.547557,1.23595,-0.330306,-1.022354,0.335642,2.298998,-0.162096,-1.532707,-0.217358,-0.423554,-0.800852,0.077614,0.167608,0.350182,-0.118941,0.012948,0.054254,1
-0.181501,-0.610973,0.287953,1.728735,-1.652173,3.813544,-1.090927,-0.984745,-2.202318,0.555088,-2.033892,-2.734156,2.368434,-3.656803,-0.169535,-4.744413,0.765193,-2.479514,-4.931112,-2.547403,-0.90269,0.26525,0.262202,-0.633528,0.092891,0.187613,0.368708,-0.132474,0.576561,0.309843,1
-0.053933,-0.573144,-3.51903,4.140867,-3.628202,5.505672,-4.057463,-0.905945,-6.652031,2.634524,-4.679402,-6.546242,3.538202,-8.042285,1.697509,-8.051049,1.070457,-7.395957,-14.329626,-4.86801,2.463843,0.898723,1.582556,0.77871,-0.135707,-0.004278,0.032706,0.362014,0.900925,0.554897,1
0.34847,0.108224,-11.320633,7.19195,-13.179083,9.099552,-10.094749,-2.440115,-14.184337,4.452503,-6.24196,-12.618163,6.057319,-15.717607,0.117817,-8.653743,-2.502554,-11.231364,-21.585152,-9.090892,1.171189,-0.180935,1.082235,-0.350563,0.483044,0.661133,-0.396522,-0.413315,-0.997548,-0.235036,1
2.456197,-0.775576,-12.339603,4.488267,-16.587073,10.107274,-10.420199,0.13067,-15.600323,-1.157696,-5.304631,-12.938929,8.805682,-13.55613,1.165464,-9.809882,0.369987,-9.50521,-17.54203,-6.792638,2.069377,-0.085501,-2.08961,1.745315,1.376816,-0.554271,-1.610741,0.153725,1.212477,-1.86929,1
1.272041,0.10793,-12.833631,7.50879,-20.491952,7.46578,-11.575304,-5.140999,-14.020564,8.33212,-4.337713,-15.563791,7.61082,-15.592323,0.504789,-13.247889,-0.796526,-10.342328,-16.044524,-5.882136,1.573698,-1.378923,2.966842,0.615344,-0.766495,0.431261,-0.104975,-0.010091,-2.400811,-0.720557,1
-0.181361,0.636772,-1.298443,1.9481,-4.509947,1.305805,-0.019486,-0.509238,-2.643398,1.283545,-2.515356,-4.501315,2.093075,-5.418889,-1.247014,-3.828268,0.39905,-6.3665,-7.550968,-4.902767,0.152892,0.250415,1.178032,1.360989,-0.272013,-0.325948,0.290703,0.841295,0.643094,0.201156,1
-0.167528,0.690108,-2.729482,3.312495,-4.24271,5.036985,-0.376561,-1.532462,-3.449159,1.856839,-3.623334,-5.653638,3.942316,-5.883724,-1.347814,-9.26612,-2.459556,-2.205644,-5.709087,-1.113937,-1.55653,0.164288,0.727415,-0.301432,-0.502433,-0.462309,0.510683,0.046665,0.514646,0.140999,1
-0.181501,0.756626,1.184891,3.152084,-6.13478,5.531252,1.733867,-1.816861,-0.916696,0.265568,-3.158014,-3.890169,4.736594,-4.162115,-0.456697,-10.266758,-0.583018,0.513471,0.113665,1.48862,-1.805577,0.336442,0.124236,-0.823865,-0.079887,0.028828,0.389711,0.060171,0.485187,0.326552,1
-0.076289,-0.219161,0.286302,1.399345,-1.682503,3.864377,-1.185373,-0.341732,-2.53938,0.768378,-1.547882,-2.659718,2.621588,-3.462362,-1.0543,-4.955823,-1.400274,-2.339943,-5.197794,-1.342814,0.288847,0.27036,0.352456,-0.243678,-0.194079,-0.172201,0.742237,0.12779,0.569731,0.291206,1
