@relation creditcard-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute scaled_amount numeric
@attribute scaled_time numeric
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute Class {0,1}

@data
3.872991,-0.24805,-0.639191,-0.085595,1.265452,1.401166,-0.260542,1.009795,1.301999,-0.135258,-0.431521,-0.091353,-0.921052,-0.613816,0.198913,0.016087,2.206264,-0.527141,-0.057279,0.448656,1.164435,0.861307,0.340331,0.76017,0.353377,-0.778893,-0.070681,-0.033355,-0.061962,-0.062687,1
2.336594,-0.046722,-1.146653,0.592469,1.774366,0.920646,-0.982938,0.698093,0.310573,0.603727,-0.207367,-0.902526,-1.687172,-0.333785,0.001454,0.044244,0.917909,0.306232,-0.233154,0.750618,0.800047,0.330335,0.135797,0.0694,0.078163,-0.484852,0.413912,-0.216304,-0.060762,0.033896,0
4.57063,-0.511678,-4.595617,5.08369,-7.581015,7.546033,-6.949165,-1.729185,-8.190192,2.71467,-7.083169,-11.141278,7.381859,-14.468655,0.29966,-13.602211,0.516113,-13.563273,-23.815636,-9.170557,3.669523,1.68216,2.248971,0.566844,0.033744,0.591783,0.334229,0.386801,2.163898,0.983104,1
-0.089004,-0.265895,-1.644403,3.129852,-2.576977,3.415573,-0.448525,-1.241893,-1.991652,1.002665,-2.809071,-4.153692,1.398185,-5.65327,-1.233694,-6.332513,0.458715,-1.98361,-4.929162,-1.038482,-0.133819,0.290187,0.417762,-0.648576,-0.318617,-0.680413,0.389869,0.05575,0.394682,0.298821,1
3.157887,0.717469,1.721193,-1.311794,-1.470353,-0.077137,-0.81241,-1.07399,0.057263,-0.445284,-0.336708,0.676974,-1.069214,0.091785,0.515572,0.226157,0.376979,-1.759327,-0.197714,1.394983,-1.026267,-0.162054,0.088584,0.419382,-0.187119,0.00236,0.146408,-0.042491,-0.029985,-0.013237,0
-0.167668,0.77258,2.011708,0.061229,-1.621141,0.341492,0.363381,-0.588604,0.028753,-0.039629,0.314465,-0.199506,1.235226,0.58455,-0.675303,-0.508305,-0.393018,0.43118,0.379364,0.11641,0.207694,-0.198202,-0.302902,-0.826044,0.364261,0.593262,-0.347776,0.150414,-0.067013,-0.040845,0
-0.170882,-0.500211,1.250661,0.38662,-0.83929,0.486362,0.588665,-0.173721,0.111043,0.093801,-0.172077,-0.433544,1.074147,-0.256876,-1.289706,-0.585338,0.689045,0.663337,0.615031,0.611618,-0.072115,-0.153083,-0.127858,-0.372028,-0.148983,-0.930276,0.535535,0.436549,-0.030762,0.011919,0
-0.167528,-0.892094,-1.863756,3.442644,-4.46826,2.805336,-2.118412,-2.332285,-4.261237,1.701682,-1.439396,-6.999907,6.31621,-8.670818,0.316024,-7.417712,-0.436537,-3.652802,-6.293145,-1.243248,0.36481,0.360924,0.667927,-0.516242,-0.012218,0.070614,0.058504,0.304883,0.418012,0.208858,1
-0.167528,-0.896194,-1.81328,4.917851,-5.92613,5.7015,1.204393,-3.035138,-1.713402,0.561257,-3.796354,-7.454841,7.388055,-10.475229,-0.379315,-11.736729,-2.086989,-2.442354,-3.535524,0.13036,-2.07145,0.576656,0.615642,-0.406427,-0.737018,-0.279642,1.106766,0.323885,0.894767,0.569519,1
4.731871,0.524612,1.427383,-1.688114,-1.099026,-0.598914,-0.976942,-0.582149,-0.127211,-0.172988,1.574125,-0.542365,-1.282076,0.010864,-0.187276,0.136099,1.309848,0.558521,-0.707508,0.05296,0.416036,0.523078,-0.017526,-0.74123,0.027549,-0.639827,-0.696188,0.339728,-0.108502,0.006189,0
-0.009641,0.737782,-11.395488,-13.816402,-0.408417,3.27667,9.168453,-4.749261,-6.901443,0.938879,1.676204,0.247734,0.526657,1.353583,-0.287724,0.83411,1.603291,0.005971,0.235173,-0.288623,-0.134833,-0.796276,0.101849,-0.121621,-5.092573,-1.048606,-1.541927,-0.139023,2.349149,-3.909846,0
0.764426,-0.101797,-0.980711,0.742444,1.843572,1.721802,-0.808254,0.929258,-0.098159,0.686427,0.370291,-0.758423,-1.268914,0.96229,0.207013,-0.567761,-1.46105,-1.516872,1.268556,-1.058431,1.29862,-0.144146,-0.251713,-0.337799,0.175867,0.098819,-0.331747,-0.444538,0.02151,0.063567,0
0.554702,0.078889,-3.951209,2.881805,-6.42149,2.434181,-1.327325,-2.122106,-3.227533,-0.68556,0.775985,-4.723092,4.921657,-8.75277,1.520198,-8.552023,0.351976,-4.53403,-6.465409,-1.89031,0.17484,-0.669351,1.410479,0.279403,0.570821,0.656271,-0.298601,-0.407571,-1.378703,1.37913,1
0.573984,0.531743,2.001009,-1.205454,-1.786428,-1.202018,1.329572,3.835407,-1.416699,0.986584,-0.23247,0.84376,-0.258287,0.140919,0.265336,0.014548,0.759782,-1.179567,-0.363035,0.791693,-1.030012,-0.440318,-0.587501,-1.338149,0.510049,0.632401,-0.673123,-0.045304,0.019898,-0.032744,0
1.045969,-0.179171,1.050676,0.064159,-0.019374,1.144322,-0.089221,-0.594832,0.369944,-0.133908,-0.046837,-0.041264,-0.270165,-0.057966,-0.704637,0.6537,1.111276,-0.332655,-0.038527,-0.656735,-0.663343,-0.054018,0.041252,-0.023381,-0.1305,0.056238,0.601986,-0.334768,-0.000151,0.026429,0
-0.162079,-0.357202,1.247617,0.291249,0.157405,1.253401,-0.251218,-0.91329,0.259367,-0.19954,0.233443,-0.037211,-0.759975,-0.069127,-0.89137,0.403855,0.111434,-0.38234,-0.055124,-0.337131,-0.068305,-0.219018,-0.044379,0.008047,-0.139639,0.376338,0.821378,-0.27338,0.00615,0.011574,0
-0.181501,0.481273,0.224414,2.994499,-3.432458,3.986519,3.760233,0.16564,1.099378,-0.654557,-2.435416,-2.276733,1.846079,-1.961195,-0.851166,-7.122316,1.019605,2.131015,6.443649,1.592538,-3.681904,-0.200846,0.491337,-0.984223,-0.421979,-1.048058,0.726412,0.268625,0.283689,0.419102,1
12.74724,0.588311,-0.967767,2.098019,-5.222929,6.514573,-4.187674,2.114178,0.948701,-2.448427,-3.203666,-3.074034,1.051486,-3.474863,0.573371,-5.254253,-0.326388,-1.848598,-2.421536,-0.833345,0.952141,1.147204,-0.843268,0.796739,1.314312,-0.352887,-1.770706,0.098133,0.956769,0.162777,1
-0.170742,0.960503,-4.023289,3.95576,-3.98236,-3.165812,2.781609,2.526286,0.936538,0.676204,2.804334,4.985227,0.261235,-0.001373,-0.478857,-0.396966,0.510473,-1.170978,-0.678293,-0.79121,-0.742102,2.112955,-0.213965,0.485062,-0.007255,0.682181,0.484981,0.086029,1.214303,0.712047,0
2.16669,0.948273,1.534211,-1.58418,0.74907,0.867848,-1.878578,0.730801,-1.482782,0.460579,2.374951,-0.235667,-0.051455,1.283618,-0.577465,-1.01055,-2.143172,0.057245,-0.076945,0.44488,0.440184,0.086636,0.218998,0.789413,0.041607,0.167842,-0.508417,0.698828,0.005728,-0.018773,0
1.916865,0.562711,-0.483497,0.501382,-0.656076,-0.132006,0.614046,-1.071948,1.846419,-0.803631,0.646417,-0.025413,-0.342412,-0.74763,-0.525568,-1.399178,0.950136,-0.066765,0.313356,0.663071,-0.244291,0.068887,0.047017,1.02878,0.044811,-0.165701,-0.268096,-0.175565,0.162513,-0.204105,0
0.242001,0.10793,-13.086519,7.352148,-18.256576,10.648505,-11.731476,-3.659167,-14.873658,8.810473,-5.418204,-13.202577,6.357227,-15.531611,0.659695,-11.41233,-2.447576,-9.833743,-18.174617,-7.269905,0.623797,-1.376298,2.761157,-0.266162,-0.412861,0.519952,-0.743909,-0.167808,-2.4983,-0.711066,1
-0.167528,-0.193668,-13.192671,12.785971,-9.90665,3.320337,-4.801176,5.760059,-18.750889,-37.353443,-0.39154,-5.052502,4.406806,-4.610756,-1.909488,-9.072711,-0.226074,-6.211557,-6.248145,-3.149247,0.051576,-3.49305,27.202839,-8.887017,5.303607,-0.639435,0.263203,-0.108877,1.269566,0.939407,1
1.465838,-0.214814,1.099218,-0.843137,0.56437,-0.099174,-1.149393,-0.264117,-0.588601,-0.044667,-0.754648,0.641652,-0.34752,0.027746,0.621392,-0.044109,1.320948,-1.373638,0.046875,0.932499,-1.531326,-0.282408,-0.09206,0.052061,-0.092109,0.119218,0.227903,0.677967,-0.004298,0.036321,0
0.866424,-0.117246,-0.057988,0.447415,1.644191,1.299597,-0.99507,0.239671,0.039374,0.231246,0.574888,-0.073085,-0.590686,-0.527346,-1.495297,0.024372,0.97158,-0.319259,0.212729,-0.04776,-0.223866,-0.221333,0.214116,0.741458,0.297016,0.364073,-1.411175,-0.517977,0.174074,0.172268,0
-0.152857,0.545712,-0.752334,0.361667,2.35691,-0.016803,-0.4771,-0.099293,-0.465588,0.179634,0.451919,-0.324234,-0.881769,-0.5326,-0.223108,-0.311623,1.862886,0.658579,-0.59703,0.715918,0.047081,-0.053437,0.2445,0.634384,-0.338623,-0.059727,0.182403,0.558078,-0.284183,-0.005722,0
0.765544,-0.573332,1.105092,-0.783717,1.117596,0.93994,-1.150218,0.726599,-0.845752,0.234345,-0.169163,0.554365,-0.010668,1.633696,0.876799,-0.903005,-2.870835,-2.098235,0.334213,0.949467,0.162449,-0.391702,-0.731101,-1.315967,0.022671,-0.024877,0.410003,-0.542867,0.09146,0.034976,0
-0.170742,0.833764,-1.928613,4.601506,-7.124053,5.716088,1.026579,-3.189073,-2.261897,1.185096,-4.441942,-6.646154,3.827868,-6.518649,0.251137,-12.456706,-0.649166,-1.283145,-2.71856,-0.085466,-2.097385,0.328796,0.602291,-0.541287,-0.354639,-0.701492,-0.030973,0.03407,0.573393,0.294686,1
-0.125611,0.302972,-1.473979,1.701164,-0.221536,-2.369954,0.377928,-1.008387,0.513536,0.602224,1.07546,-1.778028,-0.105501,-1.669411,2.52709,1.974738,-1.293661,0.413023,0.222704,-0.648681,-1.083025,-0.154645,-0.375552,-0.955642,0.027725,0.567813,0.037327,0.316114,0.061901,0.098277,0
-0.13651,0.480733,1.889618,1.073099,-1.678018,4.173268,1.015516,-0.009389,-0.079706,0.064071,-0.714517,0.042228,-0.408403,-0.92937,0.058686,-3.512845,-0.164613,2.069853,1.733382,1.580758,-2.335185,-0.15357,0.203728,0.733796,-0.03656,0.334306,0.147171,0.279556,0.031669,0.035883,1
0.041358,0.14879,1.928622,-0.477154,0.146322,0.355977,-0.725914,0.259877,-1.119162,0.173782,2.375291,-0.233555,1.805127,-1.43317,1.8939,1.269034,-0.64346,0.840562,-0.170558,0.802248,-0.229625,-0.158725,-0.063024,0.139157,0.352231,0.732911,-0.635845,0.38584,-0.048012,-0.045471,0
1.215593,-0.674812,-25.942434,14.601998,-27.36865,6.378395,-19.104033,-4.684806,-18.261393,17.052566,-3.742605,-8.233721,4.664836,-6.525668,0.923759,-6.325975,-0.070224,-5.83836,-12.061696,-4.773349,0.85297,1.667304,1.784316,-1.917759,-1.235787,0.161105,1.820378,-0.219359,1.388786,0.40681,1
0.83848,-0.385703,0.820593,-0.403141,1.236978,1.250593,-0.354642,1.68298,-0.776134,0.62921,0.779992,-0.435633,0.532963,1.191615,0.336375,-0.289545,1.205507,-1.294694,1.052044,-2.151991,-1.908379,-0.124583,0.122061,0.58361,0.102417,-0.610884,0.047721,-0.309064,0.135066,0.038878,0
3.15649,-0.145266,-4.198735,0.194121,-3.917586,3.920748,-1.875486,-2.118933,-3.614445,1.687884,-2.189871,-4.684233,4.376907,-5.007441,-1.304745,-6.192475,1.002404,-3.316934,-6.188834,-1.040413,1.233044,1.00335,0.801312,-0.183001,-0.440387,0.292539,-0.144967,-0.251744,1.249414,-0.131525,1
1.841693,0.68313,-3.61385,-0.922136,-4.749887,3.373001,-0.545207,-1.171301,-4.172315,1.517016,-1.775833,-3.754054,2.731576,-3.489375,1.54738,-4.571268,-0.517959,-4.239087,-9.250635,-2.434828,1.987386,-0.320541,0.786787,0.893065,1.034907,0.097671,-1.345551,-0.788329,1.055442,0.099971,1
0.347073,0.46472,-3.606888,0.91017,0.081347,-1.977076,0.510028,0.599503,0.434643,-2.463149,-0.32241,2.266218,0.378072,0.38203,0.691582,-0.862659,-1.04015,-1.573628,-0.618444,1.034459,0.095485,-1.575825,0.776354,-1.756131,0.087161,0.177554,0.417888,0.224011,-2.541947,-0.34398,0
3.938941,-0.242,-6.133987,2.941499,-5.593986,3.258845,-5.315512,-0.637328,-4.476488,1.695994,-1.606743,-5.117259,3.977222,-8.066096,-0.760888,-8.660771,2.220238,-6.237597,-11.046382,-4.155879,1.763611,-0.815086,0.86834,0.793736,0.217347,-0.021985,0.145882,0.665088,-1.684186,0.310195,1
-0.15649,-0.675916,1.160957,1.265621,-1.576473,1.472988,1.162173,-1.013532,0.658133,-0.152624,-0.847326,-1.452499,2.893923,0.774149,0.663506,-3.333721,0.523298,0.897811,2.682613,1.269314,-0.912262,0.002466,-0.120365,-0.204997,-0.203189,-0.282172,0.785278,-0.284958,0.058399,0.085436,0
0.511387,-0.970641,1.158078,-0.202638,0.45626,0.44397,-0.526036,-0.225323,-0.151647,-0.017965,-1.628438,0.917649,1.728974,1.262617,0.915653,0.397492,0.132667,-1.535621,-0.096045,0.532947,-1.070336,-0.440099,-0.707052,-1.687483,0.303325,0.129808,0.019843,-0.842859,0.046494,0.032161,0
-0.167528,-0.906356,0.329594,3.712889,-5.775935,6.078266,1.667359,-2.420168,-0.812891,0.13308,-2.214311,-5.134454,4.56072,-8.873748,-0.797484,-9.177166,-0.257025,-0.871688,1.313014,0.773914,-2.370599,0.269773,0.156617,-0.65245,-0.551572,-0.716522,1.415717,0.555265,0.530507,0.404474,1
1.388012,-0.51425,-2.740483,3.658095,-4.110636,5.340242,-2.666775,-0.092782,-4.388699,-0.280133,-2.821895,-4.466284,3.9698,-7.346717,-1.163312,-8.225569,0.825002,-6.772867,-8.815785,-4.568859,1.126599,0.185325,2.417495,-0.097712,0.382155,-0.154757,-0.403956,0.277895,0.830062,0.21869,1
3.468353,0.080616,-5.100256,3.633442,-3.843919,0.183208,-1.183997,1.602139,-3.005953,-8.645038,1.285458,-3.717481,3.719212,-5.03403,0.918999,-4.220366,-1.0505,-1.691045,-2.372423,0.450099,0.407805,-2.806302,8.280439,-2.79715,1.090707,-0.15926,0.532156,-0.497126,0.943622,0.553581,1
-0.153556,0.528383,0.753356,2.284988,-5.164492,3.831112,-0.073622,-1.316596,-1.855495,0.831079,-1.567514,-3.224559,3.369558,-3.468545,-1.383571,-6.020579,0.309602,-2.617767,-1.310752,0.40966,2.362291,0.285792,0.382007,0.033958,0.187697,0.358433,-0.488934,-0.258802,0.296145,-0.047174,1
1.379209,-0.572592,-4.844372,5.649439,-6.730396,5.252842,-4.409566,-1.740767,-6.311699,3.449167,-5.416284,-7.833556,3.65735,-7.781448,1.50772,-8.604759,0.010593,-6.553973,-12.624394,-4.98991,1.645414,0.284555,1.194888,-0.845753,0.190674,-0.216443,-0.325033,-0.270328,0.210214,0.391855,1
1.215593,-0.398073,-9.16979,7.092197,-12.354037,4.243069,-7.176438,-3.386618,-8.058012,6.442909,-2.412987,-6.134907,2.826671,-6.309843,-0.623002,-7.279869,0.924233,-4.215537,-7.171672,-2.550337,0.596364,0.816652,0.926157,-0.817706,-0.150434,-0.039383,0.48564,-0.264325,1.15969,0.232758,1
-0.170742,0.85282,-0.242245,4.147186,-5.672349,6.493741,1.591168,-1.602523,-0.950463,0.722903,-4.128505,-3.963224,4.469467,-4.655071,-0.441776,-10.149813,0.612798,-0.288725,1.404507,2.132081,0.7072,0.56203,0.249023,-0.480286,-0.28608,-1.153575,-0.035571,0.559628,0.409446,0.221048,1
-0.12114,-0.221323,1.224637,0.199007,-0.590005,1.330357,2.070982,3.926592,-0.763328,0.972724,-0.622088,0.739258,-0.373726,-0.293102,0.109237,0.225203,0.913616,1.214968,-1.245725,0.534951,-0.843787,-0.014272,0.10929,0.162733,-0.116944,1.009532,0.642753,0.143614,0.012329,0.021232,0
1.215593,-0.682989,-19.179826,11.817922,-21.919174,6.086236,-14.708845,-4.308888,-15.357952,12.857165,-3.999861,-8.928656,5.849293,-8.26165,0.153829,-8.829359,0.008879,-7.070953,-13.629721,-4.95883,1.272091,1.57295,1.746802,-1.353149,-0.762965,0.117028,1.297994,-0.224825,1.621052,0.484614,1
-0.167528,-0.864662,0.378275,3.914797,-5.726872,6.094141,1.698875,-2.807314,-0.591118,-0.123496,-2.530713,-5.153095,4.654088,-7.839539,1.371819,-9.63469,-0.739597,-0.663204,0.891935,0.978676,-2.005477,0.440439,0.149896,-0.601967,-0.613724,-0.403114,1.568445,0.521884,0.527938,0.41191,1
0.097946,-0.102655,-0.341135,0.146806,-0.115713,-1.006854,-1.33733,-0.432901,-1.236413,0.581078,-2.785078,1.272344,-1.402974,-0.490174,2.091472,0.043725,0.968069,-0.705899,1.004406,0.531431,1.740885,-0.289756,0.035599,0.366482,0.1183,-0.423615,-1.248358,-0.15435,-0.013731,0.061929,0
-0.170882,0.807918,2.030249,-0.010619,-2.310722,0.059506,1.454275,0.488437,0.459484,-0.0594,0.062921,0.01194,-0.426107,0.703153,0.581114,0.496069,0.418422,-1.423995,0.544367,-2.055762,-0.797537,-0.256809,0.157246,0.770387,0.037276,-0.460315,0.253951,0.789692,-0.063946,-0.091089,0
1.558474,-0.107037,-2.866364,2.346949,-4.053307,3.983359,-3.463186,-1.280953,-4.474764,1.216655,-2.309829,-5.515507,3.048392,-7.128251,0.005956,-7.495187,-0.251088,-7.568015,-12.223633,-4.895175,2.524967,0.270013,1.049732,0.47584,0.40448,0.28203,-0.506901,-0.371741,0.615257,0.803163,1
0.083415,0.134434,-1.952933,3.541385,-1.310561,5.955664,-1.003993,0.983049,-4.587235,-4.892184,-2.516752,-2.850324,2.024674,-6.487746,2.376463,-2.241516,-0.56687,-3.936857,-6.127194,-2.328552,1.56213,1.96503,-1.998091,1.133706,-0.041461,-0.215379,-0.865599,0.212545,0.532897,0.357892,1
-0.169065,-0.98394,-1.740924,-1.384682,1.652539,1.008176,2.456001,-1.413311,-0.886463,0.129285,-0.615929,0.080623,1.823551,0.725807,0.17495,-0.193912,1.058717,-0.244615,0.327007,0.085562,0.87984,0.729109,0.036375,-0.3634,0.409475,-0.021265,-0.638324,0.149974,-0.105079,-0.034229,0
-0.170742,-0.047768,1.262151,-0.10543,0.71298,0.025553,-1.063773,-1.242662,-0.291751,-0.111716,0.571084,-0.174145,-0.15765,-0.364724,-1.235456,0.409297,1.371238,0.372128,-0.170615,-0.36517,-0.085194,-0.162575,-0.128461,-0.419416,0.154532,0.73844,0.030369,0.88869,-0.078594,0.009705,0
2.417354,0.530005,-1.978136,-0.495179,1.324983,-0.783306,-0.132575,0.540696,0.841151,-0.013533,-1.290694,0.295883,0.343323,-0.034125,-0.323009,-0.104698,-0.892997,-0.912911,-0.804694,1.866851,-1.503886,-0.997292,-0.386775,-0.347888,0.088176,0.631563,0.765976,-0.691308,-0.219984,0.244357,0
1.539612,0.704464,-1.120302,-0.684809,2.337183,-0.316892,-0.913525,0.412123,-0.517118,0.359755,-0.649898,0.331603,0.196236,-0.126905,-0.571727,-0.293129,-0.234832,-0.602266,-0.817953,2.625369,-1.523571,-0.532661,0.031465,0.49254,-0.011777,-0.060836,-0.338991,-0.611777,0.105511,0.224705,0
-0.170882,-0.162876,0.196707,1.189757,0.704882,2.891388,0.045555,1.24573,-1.198714,-2.421616,-1.232089,0.324239,-1.273935,-0.868686,-1.181945,1.027584,1.688132,0.256216,0.120608,-0.052346,0.329827,0.646616,-1.328132,0.189311,-0.005524,-0.814708,0.400924,0.286281,0.135215,0.257315,1
-0.075451,0.846076,0.202402,1.17627,0.346379,2.882138,1.407133,-0.504355,1.438537,-0.395603,-1.555142,1.081514,-1.514205,-0.973764,-0.709928,0.141332,-1.470314,0.418268,-0.828193,-0.302239,-1.76235,-0.206239,0.24256,0.84123,-0.370157,-0.026012,0.491954,0.234576,-0.279788,-0.331933,1
3.673047,-0.153348,-0.683518,-0.43121,0.464133,-1.194907,-0.797313,-0.435409,1.466501,-0.158436,0.651926,-1.502926,-0.426467,-0.30244,-1.38154,0.567319,1.451146,-1.750763,0.927156,-0.325667,1.739747,0.581103,0.25244,0.458761,0.422574,0.097342,-0.00026,0.191821,0.044227,0.144413,0
-0.167528,-0.501656,-4.566342,3.353451,-4.572028,3.616119,-2.493138,-1.09,-5.551433,0.447783,-2.424414,-5.699922,3.586824,-6.636229,-1.128176,-7.24555,0.638326,-6.85681,-8.851879,-4.591883,0.93694,-0.249128,2.674466,-0.02088,-0.302447,-0.086396,-0.51606,-0.295102,0.195985,0.141115,1
29.521867,0.445442,-2.00346,-7.159042,-4.050976,1.30958,-2.058102,-0.098621,2.880083,-0.727484,1.460381,-1.531608,-1.394328,-0.220719,-1.53099,1.075248,0.388383,-0.660655,0.093321,0.335742,0.057551,3.973217,1.244287,-1.015232,-1.800985,0.657586,-0.435617,-0.894509,-0.397557,0.314262,1
-0.181501,0.756626,1.184891,3.152084,-6.13478,5.531252,1.733867,-1.816861,-0.916696,0.265568,-3.158014,-3.890169,4.736594,-4.162115,-0.456697,-10.266758,-0.583018,0.513471,0.113665,1.48862,-1.805577,0.336442,0.124236,-0.823865,-0.079887,0.028828,0.389711,0.060171,0.485187,0.326552,1
-0.044851,-0.37164,1.270783,0.090098,0.379919,0.530285,-0.433503,-0.675662,-0.100638,-0.068428,0.343567,-0.047492,-0.891212,-0.469601,-0.90439,0.4219,1.217886,0.561062,-0.5378,-0.233937,0.090494,-0.144017,-0.350583,-1.095862,0.127861,-0.165424,0.156555,0.068053,-0.034037,0.015545,0
-0.15649,-0.350634,-2.986466,-0.000891,0.605887,0.338338,0.685448,-1.581954,0.504206,-0.233403,0.636768,1.010291,0.004518,0.044397,0.420853,-0.931614,1.147974,0.483063,-0.152471,-0.285666,0.07255,-0.764274,-0.875146,-0.509849,1.313918,0.355065,0.448552,0.19349,1.214588,-0.013923,1
1.236691,-0.277068,-2.756007,0.683821,-1.390169,1.501887,-1.165614,-0.131207,-1.478741,-0.246922,-0.100523,-2.30111,1.914454,-3.830998,0.719489,-6.35302,1.438716,-3.297239,-4.862971,-2.002354,1.545233,-0.106945,0.320474,0.611027,0.174864,-0.502151,-0.174713,1.179242,-1.166315,0.821215,1
1.613525,0.744537,1.886661,-0.252555,-2.873269,0.167324,1.114858,-0.754734,1.02939,-0.409577,-0.126095,0.182716,0.474789,0.56091,-0.592996,1.163886,-0.645037,-0.708632,-0.455423,0.136557,0.457468,0.001009,0.385473,0.971341,-0.351394,0.295046,0.803414,0.090183,-0.109049,-0.07273,0
-0.167528,0.113604,-26.457745,16.497472,-30.177317,8.904157,-17.8926,-1.227904,-31.197329,-11.43892,-9.462573,-22.187089,4.419997,-10.592305,-0.703796,-3.926207,-2.400246,-6.80989,-12.462315,-5.501051,-0.56794,2.812241,-8.755698,3.460893,0.896538,0.254836,-0.738097,-0.966564,-7.263482,-1.324884,1
-0.044292,0.147357,-17.537592,12.352519,-20.134613,11.122771,-14.57108,-0.381622,-23.928661,-4.724921,-8.603038,-15.231833,4.417055,-12.89352,-0.109628,-3.54723,-2.177824,-10.402068,-18.372019,-8.314092,2.435823,1.925103,-4.352213,2.389041,2.019128,0.627192,-1.085997,-0.071803,-3.838198,-0.802564,1
10.672628,-0.528231,-0.964567,-1.643541,-0.187727,1.158253,-2.458336,0.852222,2.785163,-0.303609,0.940006,-1.965309,0.159744,-0.490697,-1.181977,-1.958876,1.152743,-1.341269,2.498325,0.777831,1.406045,1.784449,0.44718,0.536204,1.634061,0.203839,0.218749,-0.221886,-0.308555,-0.1645,1
0.497415,0.967,-0.443387,1.444536,0.264873,4.676397,0.080966,1.144253,-0.013806,0.497683,-0.996051,1.611375,-2.595035,-0.632465,-0.045226,-0.081305,-1.075014,-0.583272,0.543908,0.379457,1.632832,0.01677,0.347993,1.398125,-0.264346,-0.576669,-0.86815,0.614486,0.255184,0.183262,0
1.471427,-0.510515,-10.281784,6.302385,-13.271718,8.925115,-9.975578,-2.832513,-12.703253,6.706846,-7.078424,-12.805683,6.786058,-13.06424,1.179525,-13.694873,0.951479,-10.954286,-20.583593,-7.517262,2.872354,-0.247648,2.479414,0.366933,0.042805,0.478279,0.157771,0.329901,0.163504,-0.485552,1
0.665223,-0.57473,-3.218952,2.708535,-3.263042,1.361866,-1.645776,-1.852982,-3.069958,-1.796876,-0.213356,-3.551984,3.77975,-6.984771,-1.140977,-9.377878,0.921464,-4.652071,-9.094231,-3.08255,0.132331,0.571654,1.807877,-0.890421,-0.325814,0.12304,-0.093014,0.232106,-0.310519,-0.745295,1
-0.167528,-0.904041,1.023874,2.001485,-4.769752,3.819195,-1.271754,-1.734662,-3.059245,0.889805,0.415382,-3.955812,3.572055,-7.186452,0.147242,-5.249305,1.678334,-2.641473,-1.312059,-0.391716,1.118264,0.204138,0.343283,-0.054196,0.709654,-0.372216,-2.032068,0.366778,0.395171,0.020206,1
-0.167528,0.113604,-26.457745,16.497472,-30.177317,8.904157,-17.8926,-1.227904,-31.197329,-11.43892,-9.462573,-22.187089,4.419997,-10.592305,-0.703796,-3.926207,-2.400246,-6.80989,-12.462315,-5.501051,-0.56794,2.812241,-8.755698,3.460893,0.896538,0.254836,-0.738097,-0.966564,-7.263482,-1.324884,1
-0.099064,-0.177361,-0.793967,1.351959,0.364673,0.493341,-0.362268,-0.199971,-0.293246,0.784242,-0.845873,-0.557851,-0.598846,0.761564,1.379804,0.586514,1.380198,-0.201773,0.374429,-0.47086,0.638772,-0.140119,0.154422,0.269967,0.032806,-0.208743,-0.494832,0.496904,-0.286268,-0.083061,0
-0.170882,0.67238,0.120301,1.974141,-0.434087,5.390793,1.289684,0.28059,0.221963,0.067827,-1.387054,-0.045125,0.195839,-0.629086,0.681222,-4.715521,-0.287876,0.497434,3.871618,1.492394,0.50604,0.205691,-0.03869,0.204554,-0.167313,0.791547,-0.223675,0.473223,-0.160202,0.065039,1
0.405058,-0.24946,1.184921,0.194246,0.527511,0.550299,-0.4417,-0.960861,0.18477,-0.279617,-0.128225,-0.146083,0.026675,1.053878,1.558678,-0.006638,0.906232,0.281484,-0.477744,-0.798578,-0.060556,0.073003,-0.313798,-0.954951,0.153656,0.406085,0.132372,0.093915,-0.035218,0.029273,0
-0.167528,-0.452808,-1.346509,2.132431,-1.854355,2.116998,-1.070378,-1.092671,-2.230986,1.036425,-1.895516,-3.364011,2.887048,-3.78446,-1.288904,-3.985626,0.531838,-2.603703,-5.157596,-0.69601,1.285961,0.221919,0.609508,0.202874,-0.060791,-0.186733,-0.017401,-0.283751,0.395451,0.233139,1
4.722789,-0.055792,-1.62045,-0.497534,1.235262,0.314205,-1.601968,1.701143,0.835341,0.149707,-1.01894,0.928286,1.209239,0.377779,0.10659,-0.25508,0.427799,-2.096322,0.403255,1.253178,-0.751505,-0.541555,-0.225557,0.557996,-0.322039,-0.256598,-0.394612,-0.200506,0.076339,-0.539642,0
4.342322,0.019784,-0.670238,0.945206,0.610051,2.640065,-2.707775,1.952611,-1.624608,-5.229908,0.210202,-2.069904,-0.529806,0.999716,-0.086112,-1.508557,-0.450669,-0.328387,2.270271,0.709666,0.913176,1.474929,-2.50445,1.436472,0.351542,0.648467,0.579681,0.075738,0.346717,0.282209,1
